10	2	0.2	6.9	1104.0	1.3	208.0	5.1	0.739130435	>=160
20	10	0.5	8.8	1408.0	1.3	208.0	20.4	2.3181818180000002	>=160
20	14	0.7	5.5	859.2	0.4	64.0	19.9	3.618181818	>=143.1AND<160
10	2	0.2	1.0	160.0	0.0	0.0	8.7	8.7	>=160
1	1	1.0	0.2	32.0	0.2	32.0	7.5	37.5	>=160
2	2	1.0	0.6	96.0	0.6	96.0	4.0	6.666666667	>=160
5	2	0.4	3.0	480.0	0.0	0.0	2.1	0.7	>=160
5	1	0.2	3.5	560.0	3.5	560.0	8.5	2.4285714290000002	>=160
5	1	0.2	0.2	32.0	0.2	32.0	56.4	282.0	>=160
0	0	0.0	1.4	224.0	0.4	64.0	2.2	1.571428571	>=160
2	2	1.0	2.0	320.0	0.8	128.0	0.5	0.25	>=160
9	7	0.777777	5.0	800.0	0.8	128.0	3.4	0.68	>=160
5	4	0.8	2.6	416.0	0.2	32.0	2.5	0.961538462	>=160
2	2	1.0	1.4	224.0	0.2	32.0	0.9	0.642857143	>=160
1	1	1.0	0.4	64.0	0.4	64.0	0.6	1.5	>=160
0	0	0.0	2.3	368.0	0.3	48.0	4.5	1.956521739	>=160
5	2	0.4	0.1	16.0	0.1	16.0	1.7	17.0	>=160
10	2	0.2	2.0	288.0	0.0	0.0	1.9	0.95	>=143.1AND<160
13	13	1.0	13.0	2080.0	0.0	0.0	4.1	0.315384615	>=160
3	3	1.0	0.7	112.0	0.7	112.0	2.3	3.285714286	>=160
7	7	1.0	1.0	160.0	0.0	0.0	9.0	9.0	>=160
5	3	0.6	2.0	320.0	0.0	0.0	1.7	0.85	>=160
2	2	1.0	0.1	16.0	0.1	16.0	1.7	17.0	>=160
10	3	0.3	2.0	320.0	0.0	0.0	1.9	0.95	>=160
10	3	0.3	1.0	160.0	0.0	0.0	6.9	6.9	>=160
2	2	1.0	1.0	160.0	0.0	0.0	6.0	6.0	>=160
0	0	0.0	0.6	96.0	0.6	96.0	1.4	2.333333333	>=160
0	0	0.0	0.2	32.0	0.2	32.0	2.6	13.0	>=160
0	0	0.0	0.1	16.0	0.1	16.0	5.6	56.0	>=160
4	1	0.25	0.9	144.0	0.9	144.0	0.5	0.5555555560000001	>=160
1	1	1.0	1.4	224.0	0.3	48.0	3.4	2.4285714290000002	>=160
2	2	1.0	0.3	48.0	0.3	48.0	1.6	5.333333333	>=160
2	2	1.0	0.5	80.0	0.5	80.0	5.6	11.2	>=160
1	1	1.0	0.7	112.0	0.7	112.0	4.8	6.857142857	>=160
2	2	1.0	2.0	320.0	0.0	0.0	2.3	1.15	>=160
1	1	1.0	1.7	272.0	0.7	112.0	6.7	3.9411764710000003	>=160
2	2	1.0	1.4	224.0	1.4	224.0	4.1	2.928571429	>=160
1	1	1.0	4.0	640.0	0.0	0.0	6.0	1.5	>=160
3	3	1.0	2.0	320.0	0.0	0.0	23.7	11.85	>=160
3	1	0.333333	0.5	80.0	0.5	80.0	0.4	0.8	>=160
2	1	0.5	0.1	16.0	0.1	16.0	0.5	5.0	>=160
8	1	0.125	0.1	16.0	0.1	16.0	3.7	37.0	>=160
5	5	1.0	4.7	700.0	0.4	60.0	3.1	0.659574468	>=143.1AND<160
1	1	1.0	0.3	48.0	0.3	48.0	3.5	11.66666667	>=160
1	1	1.0	1.7	272.0	1.7	272.0	3.7	2.176470588	>=160
1	1	1.0	0.6	96.0	0.6	96.0	5.1	8.5	>=160
2	2	1.0	0.7	112.0	0.7	112.0	2.1	3.0	>=160
1	1	1.0	0.6	96.0	0.6	96.0	8.6	14.33333333	>=160
5	1	0.2	2.5	400.0	1.5	240.0	7.9	3.16	>=160
6	2	0.333333	0.6	96.0	0.6	96.0	3.7	6.166666667	>=160
5	2	0.4	1.1	176.0	0.1	16.0	12.0	10.90909091	>=160
0	0	0.0	0.1	16.0	0.1	16.0	14.6	146.0	>=160
0	0	0.0	0.5	80.0	0.5	80.0	0.7	1.4	>=160
0	0	0.0	0.7	112.0	0.7	112.0	2.2	3.142857143	>=160
0	0	0.0	1.3	208.0	0.0	0.0	0.6	0.46153846200000004	>=160
5	1	0.2	0.1	16.0	0.1	16.0	10.8	108.0	>=160
3	3	1.0	1.0	160.0	0.0	0.0	2.4	2.4	>=160
2	2	1.0	3.5	560.0	1.2	192.0	3.5	1.0	>=160
0	0	0.0	0.3	48.0	0.3	48.0	1.5	5.0	>=160
1	1	1.0	0.6	96.0	0.6	96.0	0.7	1.166666667	>=160
1	1	1.0	1.8	288.0	0.8	128.0	0.7	0.38888888899999996	>=160
0	0	0.0	0.7	112.0	0.7	112.0	4.0	5.714285714	>=160
1	1	1.0	2.0	320.0	0.0	0.0	0.7	0.35	>=160
0	0	0.0	0.1	16.0	0.1	16.0	1.4	14.0	>=160
10	4	0.4	2.0	320.0	0.0	0.0	2.3	1.15	>=160
5	5	1.0	6.0	960.0	0.0	0.0	30.6	5.1	>=160
4	4	1.0	8.0	1280.0	0.0	0.0	4.7	0.5875	>=160
10	4	0.4	4.0	640.0	0.0	0.0	0.6	0.15	>=160
5	5	1.0	5.0	800.0	1.3	208.0	1.9	0.38	>=160
14	14	1.0	14.0	2240.0	0.3	48.0	6.1	0.435714286	>=160
5	5	1.0	5.0	800.0	1.1	176.0	1.7	0.34	>=160
5	5	1.0	1.0	160.0	0.0	0.0	3.9	3.9	>=160
9	9	1.0	4.0	640.0	0.0	0.0	5.9	1.475	>=160
2	2	1.0	2.0	320.0	0.0	0.0	0.9	0.45	>=160
7	7	1.0	2.0	320.0	0.0	0.0	5.1	2.55	>=160
7	7	1.0	3.0	480.0	0.5	80.0	4.6	1.533333333	>=160
6	6	1.0	6.0	960.0	1.0	160.0	2.4	0.4	>=160
3	3	1.0	1.4	224.0	1.4	224.0	2.0	1.428571429	>=160
3	1	0.333333	1.0	160.0	0.0	0.0	0.6	0.6	>=160
6	6	1.0	3.6	576.0	2.4	384.0	3.8	1.0555555559999998	>=160
4	4	1.0	2.0	320.0	1.0	160.0	2.6	1.3	>=160
6	6	1.0	2.0	320.0	0.0	0.0	3.9	1.95	>=160
6	6	1.0	6.0	960.0	0.0	0.0	1.9	0.316666667	>=160
5	5	1.0	1.3	208.0	0.3	48.0	4.2	3.230769231	>=160
10	1	0.1	1.0	160.0	0.0	0.0	0.3	0.3	>=160
3	3	1.0	3.0	480.0	0.7	112.0	1.0	0.333333333	>=160
5	5	1.0	5.0	800.0	0.0	0.0	1.6	0.32	>=160
6	6	1.0	1.7	272.0	1.7	272.0	4.8	2.823529412	>=160
3	3	1.0	1.1	176.0	1.1	176.0	3.1	2.8181818180000002	>=160
3	3	1.0	2.9	464.0	0.7	112.0	1.3	0.448275862	>=160
10	4	0.4	1.0	160.0	1.0	160.0	3.0	3.0	>=160
2	2	1.0	1.0	160.0	0.0	0.0	1.6	1.6	>=160
10	1	0.1	1.0	160.0	1.0	160.0	0.3	0.3	>=160
8	5	0.625	3.8	608.0	1.2	192.0	3.6	0.947368421	>=160
5	4	0.8	4.0	640.0	1.7	272.0	2.0	0.5	>=160
1000	17	0.017	1.7	272.0	1.7	272.0	17.0	10.0	>=160
